Time,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateAngle,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateForceX,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,GateAngleVel,Speed,Distance,Accel,Roll Angle,Pitch Angle,Yaw Angle,Normalized Time
,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,Boat,Boat,Boat,Boat,Boat,Boat,Boat
2998080,-38.5,-40.5625,-45.1875,-39.5625,-42.5625,-45.375,-47.1875,-44.0625,2.5625,1.625,0.1875,0.1875,0.4375,8.125,5.1875,8.625,-102.185326,-128.643097,-90.987648,-110.570564,-103.070724,-89.164772,-77.237938,-67.081909,5.097656,2874.195313,-5.832031,3.015625,-0.75,0.140625,-18.918922
2998100,-40.6875,-43.3125,-44.6875,-42.125,-44.8125,-47.8125,-48.4375,-44.5625,3.375,3.25,1.1875,4.5,3.5625,9.4375,5.25,9.25,-82.341995,-108.956017,-69.52977,-100.779106,-84.841942,-69.946426,-54.373844,-50.676006,5.003906,2874.308594,-5.488281,2.953125,-0.609375,0.140625,-17.567566
2998120,-42.3125,-46.75,-45.375,-43.0625,-47.375,-47.3125,-48.9375,-46,5.1875,5.0625,1.8125,3.3125,4.875,11.8125,9.5,11.375,-63.123657,-82.966988,-49.634361,-88.383537,-65.51944,-50.155182,-30.259773,-38.124187,4.875,2874.394531,-7.136719,2.921875,-0.484375,0.140625,-16.216217
2998140,-42.5625,-48.1875,-46.8125,-44.5625,-48.4375,-48.0625,-48.4375,-46.6875,6.9375,5.875,3.5625,3.5,5.25,17.0625,12.75,13,-47.551071,-61.561192,-34.374268,-68.488129,-49.84269,-34.009693,-13.124721,-25.989031,4.761719,2874.503906,-6.710938,2.90625,-0.328125,0.140625,-14.864868
2998160,-43.125,-48.625,-48.25,-45.5625,-47.8125,-49.4375,-48.6875,-47.375,8.1875,5.5,6.5,7.125,8.4375,16.6875,14.375,15.25,-34.061775,-41.197041,-25.884867,-49.061455,-32.75972,-17.655874,-7.499841,-15.885078,4.601563,2874.589844,-7.433594,2.9375,-0.171875,0.15625,-13.513512
2998180,-43.6875,-48.875,-48.25,-46.875,-48.4375,-49.4375,-48.6875,-47.375,9.5625,5.6875,11.625,12,14,16.9375,15.6875,16.6875,-22.812,-20.572466,-19.843315,-34.999233,-15.364247,-6.614439,-3.958247,-2.552027,4.484375,2874.671875,-7.085938,2.921875,0,0.15625,-12.162163
2998200,-44.25,-48.1875,-48.4375,-47.375,-48.6875,-49.1875,-48.4375,-47.375,10.75,9.0625,14.5625,14.125,16.125,17.8125,15.625,15.1875,-15.624667,-2.604111,-8.437321,-25.103632,-1.354138,-0.833316,-0.624987,15.155928,4.316406,2874.757813,-8.078125,2.953125,0.15625,0.15625,-10.810814
2998220,-44.5625,-48.1875,-48.4375,-47.6875,-48.875,-49,-48.6875,-46.9375,12.1875,12.6875,18.625,13.0625,16.5625,17.125,9.5625,13.8125,-10.937267,7.812334,9.114389,-11.406007,8.64565,14.530941,11.041431,31.718075,4.160156,2874.839844,-7.585938,2.984375,0.296875,0.15625,-9.459457
2998240,-44.5625,-48.375,-48.25,-47.375,-48.6875,-48.5,-49.4375,-46.1875,13.1875,15.125,20.0625,12.875,15.75,16.25,4,12.3125,-5.676962,16.197573,28.436895,4.843647,18.905848,35.10342,31.509747,48.644798,3.984375,2874.925781,-9.054688,3.03125,0.453125,0.15625,-8.108109
2998260,-44.5625,-48.375,-47.625,-47.375,-48,-48.5,-49.1875,-45.0625,13.5625,14.9375,20.6875,12.625,15.4375,14.25,3.9375,11.5,0.520822,27.238987,45.936493,25.88485,34.374249,56.04044,53.071754,64.269424,3.8125,2875.007813,-8.875,3.078125,0.625,0.15625,-6.75676
2998280,-44.5625,-47.6875,-47.25,-47.375,-47.5625,-47.8125,-48.1875,-43.375,14.5625,14.9375,21,11.5625,12.875,14.875,6.375,12.25,12.135151,40.103291,63.90485,44.634441,50.155151,75.102524,74.894196,78.592026,3.652344,2875.039063,-8.699219,3.125,0.78125,0.15625,-5.405403
2998300,-44.25,-46.75,-45.1875,-46.375,-46.25,-45.5625,-45,-41.625,15.5625,14.75,25.875,12,14.5625,19,14.1875,14.1875,27.70771,56.509144,80.050278,61.613197,65.519356,91.716682,94.633286,89.841728,3.503906,2875.039063,-8.179688,3.203125,0.9375,0.140625,-4.054054
2998320,-44.25,-45.5625,-42.8125,-44.5625,-44.5625,-42.625,-42,-39.5625,14.125,15.4375,35.125,14.8125,20.25,25.5625,22.5625,18.6875,45.988575,71.196358,92.185478,75.258766,77.081642,104.216469,109.893425,99.32074,3.34375,2875.039063,-5.5,3.34375,1.0625,0.140625,-2.702705
2998340,-43.6875,-43.5625,-40.5625,-41.875,-42.8125,-39.4375,-39.75,-37.3125,14.0625,16.875,48.25,18.75,26.9375,32.9375,33.5625,26.0625,64.269424,82.185699,99.581154,86.71685,86.35228,112.445457,115.309975,104.737289,3.191406,2875.039063,-3.488281,3.4375,1.140625,0.140625,-1.351349
2998360,-41.5,-41.4375,-38.5,-40,-40.6875,-37.5,-37.4375,-35.1875,15.1875,21.4375,62.25,22.9375,33.9375,46.0625,51.4375,36.9375,81.300301,89.060547,103.33107,94.737511,92.810471,112.497536,113.539177,108.539291,3.125,2875.039063,0.605469,3.5,1.171875,0.140625,0
2998380,-39.0625,-39.375,-36.375,-38.1875,-38.5625,-35.5625,-35.5625,-33.0625,18,26.625,72.625,28.1875,42.25,57.0625,63.375,50.9375,95.102028,94.372879,100.831062,96.924904,95.987419,106.403854,106.039276,110.257935,3.113281,2875.039063,3.453125,3.515625,1.109375,0.140625,1.333333
2998400,-36.5625,-37.6875,-34.5625,-36.5,-36.9375,-33.625,-33.375,-30.5625,19.6875,34.375,77.9375,34.875,48.375,63.25,72.0625,65.3125,106.091431,96.820793,98.695755,97.081207,97.654114,99.216576,101.56028,110.101753,3.097656,2875.039063,3.007813,3.515625,1.046875,0.140625,2.666667
2998420,-34.5625,-35.9375,-32.75,-34.75,-34.875,-31.6875,-31.5625,-28.625,22,42.875,79.625,38.8125,50.875,66.625,77.625,77.0625,110.258003,97.654114,98.383263,96.664551,99.372826,95.831238,100.466553,108.903862,3.066406,2875.039063,2.34375,3.5,0.984375,0.15625,4
2998440,-32.4375,-34.0625,-30.75,-32.625,-33.125,-29.9375,-29.5625,-26.125,24.875,48.6875,78.5625,42.6875,52.25,68.6875,79.6875,84.875,109.737183,98.956169,99.737396,99.945732,101.351944,97.810356,100.779045,108.330963,3.046875,2875.039063,2.867188,3.484375,0.9375,0.1875,5.333333
2998460,-30.375,-31.8125,-28.875,-30.6875,-30.9375,-28,-27.625,-24.125,26.4375,54.4375,74.5625,47.25,54.125,69.0625,77.9375,86.125,109.320595,101.560341,102.185326,104.8936,105.04985,100.466614,102.96656,107.445633,3.011719,2875.039063,1.992188,3.46875,0.890625,0.1875,6.666667
2998480,-28.0625,-29.875,-26.75,-28.375,-28.875,-26.1875,-25.5625,-22.0625,28.625,60.3125,70.1875,51.75,55.75,68.875,73.125,83.0625,109.320656,105.310326,106.404053,109.789398,109.73732,104.164513,104.372841,106.247803,2.960938,2875.039063,1.1875,3.4375,0.84375,0.1875,8
2998500,-26.0625,-27.625,-24.5625,-26.3125,-26.625,-23.875,-23.4375,-20.0625,31.625,65.0625,66.8125,57.5,57.6875,69.125,68.0625,78.1875,111.299713,108.435196,110.153908,114.060074,114.372566,107.862289,107.810204,106.716476,2.894531,2875.039063,0.5625,3.421875,0.84375,0.203125,9.333333
2998520,-23.625,-25.5,-22.3125,-24,-24.25,-21.5625,-21.1875,-17.8125,34.5,69.0625,64.875,64,60.9375,70,64.0625,72.4375,113.22683,110.049812,114.060143,116.664261,119.216286,111.50811,111.195618,107.549866,2.824219,2875.039063,0.128906,3.40625,0.84375,0.203125,10.666667
2998540,-21.3125,-23.25,-20,-21.375,-21.75,-19.3125,-18.875,-15.6875,37.125,72.5625,64.625,69.5625,64.8125,71.0625,59.8125,67.1875,114.841377,110.570633,116.768425,118.903793,122.966209,113.383072,113.9039,108.747757,2.765625,2875.039063,0.574219,3.40625,0.84375,0.203125,12
2998560,-19.1875,-20.9375,-17.5,-19,-19.375,-16.875,-16.8125,-13.5625,39.4375,74.9375,65.5625,74.1875,68.8125,71.875,56.1875,62.75,115.518448,111.716446,118.851715,119.164207,125.830734,114.372635,115.883026,110.778961,2.726563,2875.039063,1.480469,3.40625,0.828125,0.203125,13.333333
2998580,-16.75,-18.625,-15.1875,-16.5,-16.625,-14.625,-14.25,-11.3125,40.3125,75.75,67.25,76.75,73.0625,71.5625,53.75,59.625,116.976753,109.633156,119.945442,119.632942,128.330688,114.945541,117.080917,113.435158,2.703125,2875.09375,2.296875,3.40625,0.78125,0.203125,14.666667
2998600,-14.3125,-16.5,-12.5625,-14.1875,-14.0625,-12.3125,-11.75,-8.8125,39.5,75.125,68.1875,77.5625,75.75,69.6875,50.1875,56.5,117.96624,109.893494,120.362022,118.539146,129.78891,115.674622,118.591225,116.247528,2.699219,2875.175781,3.164063,3.40625,0.734375,0.203125,16
2998620,-12,-14.3125,-10.375,-11.8125,-11.375,-10.1875,-9.5,-6.875,38.0625,72.75,67.5625,75.625,77.1875,66.75,45.875,54.0625,119.633018,110.93528,121.039246,116.976822,131.299454,117.133072,120.726746,119.737183,2.773438,2875.207031,3.65625,3.40625,0.671875,0.203125,17.333334
2998640,-9.75,-12,-7.8125,-9.625,-8.9375,-7.9375,-7.125,-4.3125,35.5625,68.25,65.3125,71.6875,77.4375,63,42.25,51.25,122.653793,111.872757,121.716309,116.456001,132.809845,120.101761,123.59127,123.487106,2.890625,2875.207031,4.132813,3.390625,0.609375,0.203125,18.666666
2998660,-7.25,-10.4375,-5.5,-7.1875,-6.125,-5.3125,-4.8125,-1.75,32.3125,62.1875,61.25,65.9375,76,57.75,38.5625,48,126.403717,114.424789,122.757957,117.810143,132.549423,123.539192,125.362076,125.934975,2.945313,2875.289063,4.195313,3.375,0.5625,0.203125,20
2998680,-4.6875,-7.6875,-3.125,-4.9375,-3.5625,-2.9375,-2.1875,0.875,28.75,56.0625,56.6875,58.9375,73.375,52.4375,35,45,129.528656,118.278877,123.382942,119.893433,133.070251,127.39328,127.862022,128.174515,2.945313,2875.375,3.84375,3.359375,0.484375,0.203125,21.333334
2998700,-2.1875,-5.125,-0.5,-2.625,-0.75,-0.375,0.5,3.5,25.5625,50.5,52.0625,51.5625,69.5625,47.125,31.4375,41.75,131.768188,121.924644,124.320427,122.341301,132.549423,131.455704,130.309891,129.632813,3.050781,2875.457031,3.652344,3.34375,0.421875,0.203125,22.666666
2998720,0.6875,-2.875,2.0625,-0.25,2,2.5625,3.25,6.25,23.375,45.625,48.125,43.875,64.5,42.625,28.5625,38.0625,133.018173,126.091225,124.789169,125.15374,131.195282,133.903564,131.820282,130.205719,3.152344,2875.570313,3.453125,3.328125,0.359375,0.203125,24
2998740,3.75,-0.1875,4.5625,2.625,4.4375,5.125,5.875,8.6875,22.125,42.125,44.6875,36.875,58.8125,39.125,26.875,33.5625,131.76828,129.320404,125.362152,126.507957,127.862099,133.799484,131.976608,130.414139,3.25,2875.652344,3.507813,3.3125,0.296875,0.203125,25.333334
2998760,6.25,2.5,7.0625,5.125,7.1875,7.9375,8.5625,11.375,21.125,38.875,41.4375,30.625,52.1875,36.5,27.3125,29.125,129.059998,128.851669,124.89341,128.330841,124.73716,133.487,130.049561,130.674545,3.390625,2875.738281,3.855469,3.328125,0.21875,0.203125,26.666666
2998780,8.6875,5.0625,9.4375,7.75,9.625,10.75,11.125,13.6875,19.75,34.9375,37.4375,25.5625,45,33.625,28,24.3125,124.945488,129.059998,122.966362,128.799576,120.987236,130.726624,126.507957,131.14328,3.488281,2875.820313,4.078125,3.328125,0.140625,0.21875,28
2998800,11.25,7.875,12.0625,10.375,11.9375,13.375,13.75,16.625,16.5625,30.25,32.9375,21.4375,36.9375,30.625,26.8125,20.875,119.528931,127.237114,121.195564,127.81002,118.539368,127.705856,122.289291,131.14328,3.585938,2875.933594,3.722656,3.359375,0.0625,0.21875,29.333334
2998820,13.5,10.25,14.5,12.75,14.125,15.6875,16.1875,19.1875,11.9375,24.125,27.5,17.4375,28.5625,26.625,22.875,19.0625,113.435371,123.643509,119.164429,125.1539,115.987404,125.362228,117.289459,130.049637,3.675781,2876.019531,3.769531,3.421875,-0.03125,0.21875,30.666666
2998840,15.75,12.75,16.875,15.4375,16.4375,18.25,18.5,21.875,7.375,17.8125,21.875,14.1875,20.375,20.625,16.0625,18.0625,105.466766,119.268593,112.966629,123.435181,109.320862,119.893578,112.549965,127.289276,3.78125,2876.128906,2.664063,3.453125,-0.109375,0.21875,32
2998860,17.875,15.3125,19.0625,17.875,18.6875,20.4375,20.5625,24.5625,3.9375,12.5,16.5,11.125,13.0625,13.875,8.3125,17.3125,92.185654,112.185249,101.352135,118.174713,109.37281,107.966591,108.747818,124.528755,3.851563,2876.214844,2.753906,3.484375,-0.1875,0.234375,33.333332
2998880,20,17.25,21.375,20.25,21.125,23,22.6875,27.0625,2.1875,7.8125,11.0625,8.0625,6.4375,7.875,2.5625,14.75,84.581589,103.695778,100.050018,107.081123,109.633156,102.758293,99.581276,121.143333,3.941406,2876.328125,2.273438,3.53125,-0.234375,0.234375,34.666668
2998900,21.75,19.5,23.5625,22.5,23.125,25.375,24.5625,29.1875,1.1875,4.25,5.5,5.25,1.25,3.75,1.375,11.8125,83.123337,96.40432,96.40432,102.758362,102.758362,95.623085,93.487709,118.330963,3.992188,2876.4375,2.027344,3.546875,-0.28125,0.234375,36
2998920,22.625,21.5,24.5625,24.875,24.125,26.9375,26.6875,31.375,0.375,2,0.4375,2.5,0.8125,0.6875,1.625,8,80.46714,88.644058,87.654495,95.987663,87.446167,82.446266,84.060814,108.956154,4.0625,2876.523438,1.28125,3.59375,-0.3125,0.234375,37.333332
2998940,22.625,22.75,24.8125,26.25,27.625,26.9375,28.8125,33.6875,-0.1875,0.5625,-0.8125,1.125,-7.375,0,0.4375,4.25,74.894379,86.144165,75.571449,85.727501,67.550774,62.238377,72.342346,96.300217,4.125,2876.632813,1.199219,3.625,-0.34375,0.21875,38.666668
2998960,25.375,24.1875,29.375,26.5,29.75,30.1875,29.0625,36.1875,-4.5,-0.1875,-16.4375,-2.5625,-13.5625,-11.25,-1,0.875,69.425735,83.383797,56.144745,63.019611,43.540821,35.780556,55.467674,82.185905,4.128906,2876.746094,0.058594,3.625,-0.359375,0.21875,40
2998980,28.1875,25.8125,30.375,29.9375,29.75,31.1875,31.1875,38.3125,-5.5625,-0.875,-25.5625,-10.625,-10.875,-24.625,-7.875,0,62.446705,77.394333,38.228424,39.895058,13.541404,13.176827,35.259731,64.321671,4.144531,2876.859375,-1.171875,3.59375,-0.34375,0.203125,41.333332
2999000,29.25,27.1875,30.375,31.125,28.9375,30.9375,31.5,38.5625,-6.5625,-6.875,-13,-17.4375,-13.6875,-19.5,-18.625,-22.6875,50.623985,68.17572,15.103864,15.051782,-14.374712,-12.135174,9.583141,41.978325,4.191406,2876.96875,0.398438,3.515625,-0.3125,0.203125,42.666668
2999020,29.5,29.875,30.375,31.3125,28.375,29.4375,31.75,39.0625,-14.1875,-10.0625,-19.8125,-18.25,-16.25,-16.3125,-19.75,-29.75,36.197193,53.436428,-18.489212,-7.135273,-46.874062,-34.322227,-15.051782,14.270548,4.152344,2877.054688,-3.824219,3.46875,-0.265625,0.203125,44
2999040,30.3125,30.875,28.8125,28.5,27.3125,27.625,30.9375,39.5625,-17.875,-18.125,-11.5625,-26.25,-12.1875,-32.4375,-34.5625,-15.625,11.66644,37.759686,-53.853123,-27.082808,-66.248711,-61.352974,-40.155472,-15.103873,4.164063,2877.167969,-1.171875,3.671875,-0.265625,0.21875,45.333332
2999060,30.3125,31.375,28.8125,28.0625,24.625,27.375,29.875,39.0625,-15.625,-25.9375,-15.0625,-29.9375,-10.25,-27.25,-32.5,-18.125,-13.280984,13.801807,-77.133873,-51.978127,-77.446365,-81.71711,-69.113197,-44.061619,4.296875,2877.277344,6.367188,3.8125,-0.328125,0.21875,46.666668
2999080,29.25,31.125,26.375,26.6875,23.625,24.6875,27.6875,38.0625,-17.1875,-30.9375,-13.625,-24.4375,-12.4375,-16.9375,-19.4375,-17.6875,-30.676487,-13.176827,-95.883553,-69.217407,-86.404572,-98.956413,-93.383606,-76.24852,4.480469,2877.390625,7.199219,4.15625,-0.4375,0.234375,48
2999100,29.25,29.875,22.6875,25.5625,21.125,23.5,26.125,35.9375,-19.375,-26.4375,-16.0625,-15.5,-13.5,-7,-11,-11.0625,-51.14484,-44.686634,-111.664497,-80.102615,-94.581497,-112.914474,-115.674835,-108.122902,4.546875,2877.503906,2.101563,4.28125,-0.4375,0.234375,49.333332
2999120,27.875,30.125,21.375,24.6875,19.9375,21.1875,23.1875,33.6875,-15.125,-12.75,-12.8125,-12.4375,-13.4375,-9.1875,-10.8125,-9.25,-69.738228,-68.384087,-123.226776,-88.487869,-102.185516,-127.185028,-132.341187,-133.955734,4.625,2877.585938,2.425781,4.578125,-0.421875,0.25,-49.333332
2999140,25.625,27.6875,18.4375,22.5,17.8125,17.6875,20.3125,30.6875,-14.9375,-13.0625,-9.6875,-10.9375,-11.6875,-7,-11.8125,-8.625,-85.987915,-90.987816,-134.111984,-104.477142,-108.799973,-143.174301,-146.038834,-152.601212,4.710938,2877.699219,2.773438,4.625,-0.484375,0.265625,-48
2999160,24.4375,25.625,15.8125,19.5,15.5,14.25,16.875,25.6875,-12,-13.25,-6.375,-10.125,-13.75,-6.1875,-10.375,-9.625,-100.883461,-108.48748,-138.122314,-117.810211,-120.883072,-151.872055,-155.621979,-166.455109,4.722656,2877.8125,1.328125,4.59375,-0.546875,0.28125,-46.666668
2999180,21.25,22.5,13.0625,17.3125,13.1875,11.3125,13.5,22.3125,-11.875,-13.4375,-5.8125,-10.9375,-11.125,-7,-7.875,-12.75,-115.935181,-124.997498,-140.309692,-132.393188,-131.091125,-158.850983,-164.840454,-174.006927,4.773438,2877.949219,1.195313,4.609375,-0.5625,0.28125,-45.333332
2999200,19.5,20.3125,10,14.375,10.125,8.1875,10.375,19.4375,-12.1875,-11.375,-6.4375,-11.1875,-9.1875,-6.8125,-5.1875,-11.125,-126.664207,-140.41394,-147.965881,-144.111786,-143.695129,-160.413559,-169.788376,-176.767395,4.847656,2878.0625,2.453125,4.640625,-0.59375,0.28125,-44
2999220,16.6875,17,7.0625,11.375,7.1875,4.625,6.9375,16.0625,-10.375,-9.5,-5.75,-9.6875,-7.5,-5.375,-4.5625,-8.5,-134.997375,-147.70546,-149.788757,-151.663727,-151.24707,-158.382339,-172.913315,-176.402832,4.960938,2878.175781,3.054688,4.703125,-0.65625,0.28125,-42.666668
2999240,13.6875,14.4375,3.6875,8.4375,3.875,1.375,3.5,12.25,-8.5625,-8.25,-5.1875,-7.8125,-5.75,-4.4375,-5,-7.5,-145.101349,-153.538681,-151.038742,-156.97612,-157.809433,-157.080292,-173.434128,-176.14241,5.019531,2878.289063,2.019531,4.765625,-0.703125,0.28125,-41.333332
2999260,10.8125,10.8125,1,4.875,0.5,-1.25,-0.25,8.6875,-7.75,-8.25,-4.9375,-7.5,-5,-4.125,-4.125,-8.4375,-149.997086,-156.924042,-151.559555,-162.965591,-161.559357,-156.81987,-173.798706,-180.93399,5.101563,2878.398438,2.972656,4.796875,-0.765625,0.28125,-40
2999280,7.5,7.625,-2.375,1.6875,-2.875,-4.625,-4,5.4375,-8.0625,-7.8125,-4.5,-7.625,-5.375,-3.9375,-2.8125,-8.625,-157.861526,-163.121826,-151.455399,-162.392685,-160.830215,-153.694931,-174.632034,-184.527664,5.183594,2878.539063,3.359375,4.828125,-0.84375,0.296875,-38.666668
2999300,4.5,4.1875,-5.25,-1.9375,-5.875,-7.6875,-7.3125,1.5625,-7.125,-6.5,-4.5,-7.375,-5.3125,-3.5,-2.8125,-9.4375,-161.559357,-164.059311,-150.882492,-156.81987,-158.590668,-151.142899,-172.184158,-184.996414,5.257813,2878.652344,3.363281,4.8125,-0.90625,0.296875,-37.333332
2999320,0.9375,1.1875,-8.0625,-5.1875,-9.375,-10.75,-10.5625,-2.75,-6.4375,-5.1875,-3.875,-6.5625,-5.3125,-3.5,-4.1875,-7.625,-164.632217,-165.986359,-149.267929,-148.226288,-155.986557,-149.892929,-168.382141,-183.486023,5.363281,2878.792969,3.0625,4.78125,-0.984375,0.296875,-36
2999340,-2.1875,-2.125,-11.1875,-8.5625,-12.4375,-13.875,-13.9375,-6.375,-5.25,-4.6875,-3.6875,-6.625,-4.6875,-3.6875,-2.875,-6,-166.507187,-164.423889,-148.747116,-138.330643,-153.486603,-149.632507,-162.965591,-183.277695,5.414063,2878.902344,2.074219,4.75,-1.03125,0.296875,-34.666664
2999360,-5.75,-6,-14.3125,-10.875,-15.1875,-16.375,-17.5625,-9.8125,-4.3125,-3.75,-3.25,-7.8125,-4.0625,-3.9375,-1.875,-5.125,-166.715408,-164.215454,-146.038742,-130.934875,-151.81987,-146.507477,-158.590576,-183.537994,5.488281,2879.015625,1.527344,4.71875,-1.0625,0.28125,-33.333336
2999380,-9.0625,-8.8125,-17.1875,-12.75,-18,-19.5625,-20.4375,-13.3125,-3.5,-3.4375,-2.875,-7.875,-3.625,-3.25,-1.875,-4.4375,-166.559158,-163.590469,-144.892929,-127.028702,-149.996994,-145.361679,-155.830215,-179.996399,5.511719,2879.128906,0.90625,4.703125,-1.109375,0.28125,-32
2999400,-12.5,-12.25,-20,-14.875,-21.25,-22.4375,-23.4375,-16.6875,-2.375,-2.625,-2.625,-5.9375,-3.625,-2.375,-1.875,-4.25,-164.215363,-163.121628,-142.809555,-128.955673,-148.486511,-143.486618,-152.809341,-175.621368,5.515625,2879.269531,0.089844,4.671875,-1.125,0.296875,-30.666664
2999420,-15.6875,-15.3125,-22.875,-17.375,-24.25,-25.4375,-26.25,-20.5,-1.375,-2.25,-2.25,-4.6875,-3.1875,-2.1875,-1.9375,-3.3125,-161.819672,-161.455093,-140.153442,-132.96608,-146.351242,-141.090927,-146.507477,-172.861115,5.507813,2879.378906,-0.675781,4.65625,-1.125,0.28125,-29.333336
2999440,-18.9375,-18.625,-25.5,-20.125,-27.3125,-28,-29.3125,-24.375,-1.1875,-1.8125,-2.0625,-3.875,-3.1875,-1.5,-1.0625,-1.5625,-160.361374,-164.111298,-139.736786,-137.44516,-144.059616,-140.153442,-139.788864,-170.465332,5.515625,2879.492188,-1.628906,4.578125,-1.109375,0.28125,-28
2999460,-22.125,-21.875,-28.375,-23.4375,-30,-31.0625,-32.375,-27.4375,0,-1.1875,-2.0625,-2.375,-3.5,-0.625,-0.375,-1.25,-158.746826,-169.944519,-142.132568,-137.60141,-140.049271,-134.736877,-140.622177,-170.621582,5.472656,2879.605469,-2.207031,4.46875,-1.0625,0.28125,-26.666664
2999480,-25.125,-25,-31,-26.9375,-33.125,-33.625,-35.25,-30.5625,0.75,-0.625,-1.1875,-1.8125,-2.8125,0.1875,-0.1875,-0.875,-154.632324,-167.132065,-140.674271,-134.476471,-133.799408,-130.986954,-142.757553,-165.100861,5.417969,2879.742188,-2.980469,4.34375,-1,0.28125,-25.333336
2999500,-28.0625,-28.1875,-33.75,-29.75,-35.375,-36.125,-37.1875,-33.6875,1.375,0.8125,0,-1.8125,-2.5625,2.0625,0.1875,1.1875,-149.788483,-162.288208,-141.246994,-127.497284,-126.455643,-129.32016,-141.142838,-149.007248,5.363281,2879.855469,-3.3125,4.203125,-0.921875,0.265625,-24
2999520,-31.6875,-32.6875,-36.9375,-31.8125,-38,-39,-39.5,-37,1.5625,2,1.4375,0,-1.5,3.375,0.9375,2.875,-143.174133,-156.819672,-134.736801,-119.632942,-118.226723,-123.903694,-131.038956,-132.601425,5.320313,2879.96875,-4.125,4.03125,-0.828125,0.265625,-22.666664
2999540,-34.5625,-36.4375,-40.3125,-33.4375,-40.4375,-40.8125,-43.625,-41.125,2.1875,2.625,2.625,0.6875,-1.3125,3.375,2.5625,3.25,-135.049301,-149.319839,-121.143333,-109.997726,-112.497673,-113.018501,-114.789299,-116.247597,5.246094,2880.082031,-4.277344,3.828125,-0.734375,0.265625,-21.333336
2999560,-36.875,-37.9375,-42.0625,-35.75,-42.5625,-43.4375,-46.9375,-42.875,2.1875,2.25,2.0625,0.1875,-1.25,4.6875,4.5625,6.9375,-122.497467,-137.70549,-105.674904,-104.112434,-104.945747,-101.977058,-94.11264,-97.966728,5.167969,2880.191406,-4.371094,3.625,-0.625,0.265625,-20
2999580,-39.3125,-40.3125,-45.375,-37.6875,-44.3125,-46.4375,-48.6875,-42.875,1.9375,2,2.625,0.875,0.875,6.5625,4.6875,10.4375,-104.00827,-120.466263,-85.883644,-103.3312,-91.612694,-86.300301,-71.821434,-78.12339,5.070313,2880.304688,-5.78125,3.390625,-0.53125,0.265625,-18.666664
2999600,-41.5,-43.3125,-46,-40,-46.0625,-47.5625,-48.9375,-44.5625,2.375,3.4375,3.0625,1.375,2.4375,12.125,5.8125,12.5,-82.862869,-99.268784,-64.321587,-98.904205,-76.612999,-68.488167,-47.238609,-58.33213,4.953125,2880.417969,-6.476563,3.21875,-0.390625,0.265625,-17.333336
2999620,-43.4375,-45.5625,-46.375,-41.6875,-48.4375,-48.25,-48.9375,-45.75,3.5625,4.5,3.6875,1.5625,4.5625,14.4375,7.0625,14.1875,-62.02993,-80.779533,-43.696987,-89.841835,-61.352859,-50.78017,-21.666206,-40.103313,4.828125,2880.5,-7.175781,3.09375,-0.25,0.265625,-16
2999640,-44.25,-47,-47.4375,-44.0625,-49.8125,-49.4375,-48.6875,-46.6875,5.0625,6.3125,5.6875,1.8125,5.375,13.875,10.8125,15.3125,-41.874134,-62.550793,-28.853571,-75.831764,-45.363647,-30.468121,-5.624884,-29.166065,4.691406,2880.613281,-8.117188,2.984375,-0.078125,0.265625,-14.666664
2999660,-44.25,-47.6875,-47.625,-46.375,-49.125,-49.4375,-48.6875,-47.125,5.4375,7.0625,8.375,10.4375,10.4375,15.1875,16.1875,15.4375,-23.489098,-40.36375,-14.426785,-59.217525,-30.416039,-13.437222,0,-18.593367,4.523438,2880.695313,-7.769531,2.890625,0.09375,0.265625,-13.333336
2999680,-44.5625,-48.1875,-47.8125,-46.625,-49.8125,-49.625,-48.9375,-47.375,5.5625,7.25,13.5625,12.3125,16.0625,18,17.8125,15.75,-9.322724,-19.530846,-9.791465,-41.405396,-14.426785,-3.645758,0,-1.458303,4.398438,2880.808594,-7.75,2.796875,0.25,0.265625,-12
2999700,-44.25,-48.375,-47.625,-46.875,-50.0625,-49.4375,-48.6875,-47.125,9.75,8.75,17.0625,14.125,17.875,18.6875,15.8125,15.5,0.677069,-3.749923,-2.395784,-24.739073,-0.260411,7.760256,-0.833316,15.885089,4.242188,2880.894531,-7.574219,2.71875,0.390625,0.265625,-10.666664
2999720,-44,-47.6875,-47.8125,-47.125,-49.8125,-49,-48.6875,-46.6875,18.25,12.5625,18.875,13.9375,16.125,17.375,10.625,14.6875,6.30195,6.979018,11.197679,-6.041538,11.406008,24.686975,7.291512,32.915966,4.125,2880.976563,-7.664063,2.703125,0.53125,0.265625,-9.333336
2999740,-44,-47.4375,-47.625,-46.875,-49.8125,-48.75,-48.9375,-46,17.875,15.75,19.4375,13.3125,14.875,16.5,4.375,13.8125,10.15604,20.05167,26.874445,14.322621,22.291206,43.540768,28.38483,49.478146,3.960938,2881.03125,-8.667969,2.71875,0.671875,0.265625,-8
